Date, Close/Last, Volume, Open, High, Low
02/21/2019, 8010.98, 0, 8036.41, 8038.49, 7984.89
02/20/2019, 8051.16, 0, 8041.96, 8051.43, 8008.86
02/19/2019, 8050.67, 0, 8007.71, 8066.1, 7995.86
02/15/2019, 8049.12, 0, 8010.81, 8052.12, 8010.63
02/14/2019, 7995.03, 0, 8001.15, 8033.5, 7944.93
02/13/2019, 7993.57, 0, 7972.27, 8024.94, 7971.28
02/12/2019, 7970.98, 0, 7933.48, 7983.4, 7929.59
02/11/2019, 7894.77, 0, 7901.21, 7909.34, 7884.38
02/08/2019, 7876.3, 0, 7854.7, 7882.76, 7825.88
02/07/2019, 7876.41, 0, 7851.73, 7876.81, 7808.15
02/06/2019, 7884.11, 0, 7904.16, 7906.8, 7864.19
02/05/2019, 7917.01, 0, 7913.67, 7918.04, 7855.57
02/04/2019, 7917.44, 0, 7899.34, 7919.96, 7827.21
02/01/2019, 7892.35, 0, 7863.17, 7903, 7857.37
01/31/2019, 7857.17, 0, 7720.37, 7860.13, 7719.36
01/30/2019, 7754.19, 0, 7745.53, 7792.99, 7705.3
01/29/2019, 7757.65, 0, 7792.55, 7801.03, 7748.52
01/28/2019, 7792.34, 0, 7738.53, 7798.61, 7728.98
01/25/2019, 7782.29, 0, 7752.95, 7792.44, 7747.12
01/24/2019, 7730.91, 0, 7703.97, 7739.39, 7690.06
01/23/2019, 7714.62, 0, 7765.13, 7765.13, 7648.73
01/22/2019, 7725.83, 0, 7755.12, 7768.07, 7689.96
01/18/2019, 7778.25, 0, 7747.83, 7795.97, 7729.87
01/17/2019, 7718.97, 0, 7677.5, 7745.02, 7671.89
01/16/2019, 7699.91, 0, 7613.79, 7715.99, 7611.66
01/15/2019, 7591.2, 0, 7524.37, 7593.92, 7521.11
01/14/2019, 7512.36, 0, 7491.2, 7543.17, 7478.15
01/11/2019, 7527.93, 0, 7463.2, 7527.93, 7457.88
01/10/2019, 7513.2, 0, 7427.05, 7513.49, 7405.74
01/09/2019, 7457.82, 0, 7472.06, 7485.59, 7415.85
01/08/2019, 7455.61, 0, 7449.58, 7461.87, 7372.2
01/07/2019, 7391.05, 0, 7343.21, 7435.79, 7325.37
01/04/2019, 7351.38, 0, 7243.18, 7366.83, 7228.6
01/03/2019, 7157.63, 0, 7209.64, 7275.01, 7155.98
01/02/2019, 7240.71, 0, 7158.55, 7255.52, 7147.11
12/31/2018, 7253.91, 0, 7251.27, 7266.86, 7167.26
12/28/2018, 7211.71, 0, 7220.01, 7281.73, 7158.93
12/27/2018, 7178.87, 0, 7044.5, 7181.32, 6968.5
12/26/2018, 7122.98, 0, 6877.45, 7124.78, 6804.13
12/24/2018, 6841.6, 0, 6971.69, 6986.65, 6841.6
12/21/2018, 7012.79, 0, 7158.17, 7232.53, 6994.34
12/20/2018, 7119.95, 0, 7198.97, 7231.95, 7083.85
12/19/2018, 7220.45, 0, 7314.62, 7399.19, 7209.36
12/18/2018, 7303.97, 0, 7363.46, 7403.33, 7281.54
12/17/2018, 7315.34, 0, 7488.48, 7497.58, 7298.55
12/14/2018, 7496.24, 0, 7525.17, 7568.93, 7477.75
12/13/2018, 7568.63, 0, 7629.18, 7640.19, 7557.72
12/12/2018, 7626.48, 0, 7684.5, 7711, 7621.91
12/11/2018, 7618.51, 0, 7706.46, 7728.89, 7616.74
12/10/2018, 7621.75, 0, 7645.29, 7649.89, 7517.07
12/07/2018, 7649.52, 0, 7790.83, 7817.64, 7629.93
12/06/2018, 7791.74, 0, 7667.18, 7791.74, 7573.61
12/04/2018, 7758.68, 0, 7982.56, 7986.86, 7748.82
12/03/2018, 7977.73, 0, 8028.49, 8031.96, 7927.57
11/30/2018, 7938.18, 0, 7872.07, 7948.07, 7863.78
11/29/2018, 7873.95, 0, 7867.62, 7914.65, 7831.41
11/28/2018, 7888.96, 0, 7835.68, 7889.06, 7786
11/27/2018, 7824.44, 0, 7808.62, 7845.96, 7803.19
11/26/2018, 7828.65, 0, 7777.6, 7842.92, 7774.62
11/23/2018, 7719.73, 0, 7707.4, 7759.46, 7692.01
11/21/2018, 7742.88, 0, 7710.5, 7790.5, 7696.25
11/20/2018, 7684.87, 0, 7755.04, 7767.74, 7675.22
11/19/2018, 7837.32, 0, 7912.12, 7936.83, 7804.63
11/16/2018, 7912.34, 0, 7834.52, 7914.37, 7820.56
