Date, Close/Last, Volume, Open, High, Low
11/26/2018, 24.6209, 8482, 24.7562, 24.7562, 24.5727
11/21/2018, 24.9181, 500, 24.8851, 24.9851, 24.8851
11/20/2018, 24.843, 1995, 25.029, 25.029, 24.843
11/19/2018, 24.9223, 12454, 24.9778, 24.9778, 24.8721
11/16/2018, 24.8624, 1345, 24.6789, 24.8624, 24.6789
11/15/2018, 24.5554, 1098, 24.5921, 24.5921, 24.5534
11/14/2018, 24.7465, 10619, 24.7658, 24.8238, 24.7176
11/13/2018, 24.5921, 7275, 24.619, 24.65, 24.5245
11/12/2018, 24.7562, 250, 24.7562, 24.7562, 24.7562
11/09/2018, 24.5808, 10512, 24.6886, 24.6886, 24.5286
11/08/2018, 24.5976, 320, 24.5976, 24.5976, 24.5976
11/07/2018, 24.4376, 250, 24.4376, 24.4376, 24.4376
11/06/2018, 24.1962, 590, 24.1657, 24.1962, 24.1657
11/05/2018, 24.0514, 420, 24.0802, 24.0802, 24.0514
11/02/2018, 23.7115, 1250, 23.8969, 23.8969, 23.7038
11/01/2018, 23.9548, 713, 24.0127, 24.0127, 23.9548
10/30/2018, 24.3092, 1740, 24.4376, 24.4665, 24.3092
10/29/2018, 24.1495, 1464, 24.2467, 24.2467, 24.1495
10/26/2018, 23.9287, 2529, 23.9548, 23.9548, 23.8722
10/25/2018, 24.3119, 2423, 24.1479, 24.3217, 24.1479
10/24/2018, 24.1088, 1397, 23.81, 24.1189, 23.81
10/23/2018, 23.501, 339, 23.501, 23.501, 23.501
10/22/2018, 23.7617, 5274, 23.7617, 23.7617, 23.7617
10/19/2018, 23.5686, 300, 23.5686, 23.5686, 23.5686
10/18/2018, 23.4913, 1265, 23.5879, 23.6748, 23.4913
10/17/2018, 23.5396, 3630, 23.6845, 23.6845, 23.4604
10/16/2018, 23.1244, 5380, 23.3272, 23.3272, 23.1244
